-4.089956 -0.461419
-4.079956 -0.462422
-4.069956 -0.463429
-4.059956 -0.464440
-4.049955 -0.465455
-4.039955 -0.466474
-4.029955 -0.467498
-4.019955 -0.468525
-4.009954 -0.469557
-3.999954 -0.470593
-3.989954 -0.471633
-3.979954 -0.472678
-3.969954 -0.473726
-3.959955 -0.474779
-3.949955 -0.475837
-3.939955 -0.476898
-3.929955 -0.477965
-3.919955 -0.479035
-3.909955 -0.480110
-3.899955 -0.481189
-3.889955 -0.482273
-3.879955 -0.483362
-3.869955 -0.484454
-3.859955 -0.485552
-3.849955 -0.486654
-3.839955 -0.487760
-3.829955 -0.488872
-3.819955 -0.489987
-3.809955 -0.491108
-3.799955 -0.492233
-3.789955 -0.493363
-3.779955 -0.494498
-3.769955 -0.495637
-3.759955 -0.496781
-3.749955 -0.497931
-3.739955 -0.499084
-3.729955 -0.500243
-3.719955 -0.501407
-3.709955 -0.502576
-3.699955 -0.503749
-3.689955 -0.504928
-3.679955 -0.506112
-3.669955 -0.507300
-3.659955 -0.508494
-3.649955 -0.509693
-3.639955 -0.510897
-3.629955 -0.512106
-3.619955 -0.513321
-3.609955 -0.514540
-3.599955 -0.515765
-3.589955 -0.516995
-3.579955 -0.518230
-3.569955 -0.519471
-3.559955 -0.520717
-3.549955 -0.521969
-3.539955 -0.523225
-3.529955 -0.524488
-3.519955 -0.525756
-3.509955 -0.527029
-3.499955 -0.528308
-3.489955 -0.529592
-3.479955 -0.530882
-3.469955 -0.532178
-3.459955 -0.533479
-3.449955 -0.534786
-3.439955 -0.536099
-3.429955 -0.537417
-3.419955 -0.538741
-3.409955 -0.540071
-3.399955 -0.541407
-3.389955 -0.542749
-3.379955 -0.544097
-3.369955 -0.545450
-3.359955 -0.546810
-3.349955 -0.548176
-3.339955 -0.549547
-3.329955 -0.550925
-3.319955 -0.552309
-3.309955 -0.553698
-3.299955 -0.555095
-3.289955 -0.556497
-3.279955 -0.557905
-3.269955 -0.559320
-3.259955 -0.560741
-3.249955 -0.562169
-3.239955 -0.563602
-3.229955 -0.565042
-3.219955 -0.566489
-3.209955 -0.567942
-3.199955 -0.569402
-3.189955 -0.570868
-3.179955 -0.572340
-3.169955 -0.573819
-3.159955 -0.575305
-3.149955 -0.576798
-3.139955 -0.578297
-3.129955 -0.579803
-3.119955 -0.581315
-3.109955 -0.582835
-3.099955 -0.584361
-3.089955 -0.585894
-3.079955 -0.587434
-3.069955 -0.588981
-3.059955 -0.590535
-3.049955 -0.592096
-3.039955 -0.593664
-3.029955 -0.595239
-3.019955 -0.596821
-3.009955 -0.598411
-2.999955 -0.600007
-2.989955 -0.601611
-2.979955 -0.603222
-2.969955 -0.604840
-2.959955 -0.606465
-2.949955 -0.608098
-2.939955 -0.609738
-2.929955 -0.611386
-2.919955 -0.613041
-2.909956 -0.614703
-2.899956 -0.616373
-2.889956 -0.618050
-2.879956 -0.619736
-2.869956 -0.621428
-2.859956 -0.623128
-2.849956 -0.624836
-2.839956 -0.626552
-2.829956 -0.628275
-2.819956 -0.630006
-2.809956 -0.631745
-2.799956 -0.633492
-2.789956 -0.635246
-2.779956 -0.637009
-2.769956 -0.638779
-2.759956 -0.640557
-2.749956 -0.642344
-2.739956 -0.644138
-2.729956 -0.645940
-2.719956 -0.647750
-2.709956 -0.649569
-2.699956 -0.651395
-2.689956 -0.653230
-2.679956 -0.655073
-2.669956 -0.656924
-2.659956 -0.658783
-2.649956 -0.660650
-2.639956 -0.662526
-2.629956 -0.664410
-2.619956 -0.666302
-2.609956 -0.668203
-2.599956 -0.670112
-2.589956 -0.672029
-2.579956 -0.673954
-2.569956 -0.675889
-2.559956 -0.677831
-2.549956 -0.679782
-2.539956 -0.681741
-2.529956 -0.683709
-2.519956 -0.685686
-2.509956 -0.687671
-2.499956 -0.689664
-2.489956 -0.691666
-2.479956 -0.693676
-2.469956 -0.695695
-2.459956 -0.697723
-2.449956 -0.699759
-2.439956 -0.701804
-2.429956 -0.703857
-2.419956 -0.705919
-2.409956 -0.707989
-2.399956 -0.710068
-2.389956 -0.712156
-2.379956 -0.714252
-2.369956 -0.716357
-2.359956 -0.718470
-2.349956 -0.720592
-2.339956 -0.722722
-2.329956 -0.724861
-2.319956 -0.727009
-2.309956 -0.729165
-2.299956 -0.731329
-2.289956 -0.733502
-2.279956 -0.735683
-2.269956 -0.737873
-2.259956 -0.740071
-2.249956 -0.742278
-2.239956 -0.744493
-2.229956 -0.746716
-2.219956 -0.748947
-2.209956 -0.751187
-2.199956 -0.753435
-2.189956 -0.755690
-2.179956 -0.757954
-2.169956 -0.760226
-2.159956 -0.762506
-2.149956 -0.764794
-2.139956 -0.767090
-2.129956 -0.769394
-2.119956 -0.771705
-2.109956 -0.774024
-2.099956 -0.776350
-2.089956 -0.778684
-2.079956 -0.781026
-2.069956 -0.783374
-2.059956 -0.785730
-2.049956 -0.788093
-2.039956 -0.790463
-2.029956 -0.792840
-2.019956 -0.795223
-2.009956 -0.797614
-1.999956 -0.800010
-1.989956 -0.802414
-1.979956 -0.804823
-1.969956 -0.807239
-1.959956 -0.809660
-1.949956 -0.812088
-1.939956 -0.814521
-1.929956 -0.816959
-1.919956 -0.819403
-1.909956 -0.821852
-1.899956 -0.824306
-1.889956 -0.826764
-1.879956 -0.829227
-1.869956 -0.831695
-1.859957 -0.834166
-1.849957 -0.836642
-1.839957 -0.839121
-1.829957 -0.841603
-1.819957 -0.844088
-1.809957 -0.846577
-1.799957 -0.849067
-1.789957 -0.851561
-1.779957 -0.854056
-1.769957 -0.856552
-1.759957 -0.859050
-1.749957 -0.861549
-1.739957 -0.864049
-1.729957 -0.866549
-1.719957 -0.869049
-1.709957 -0.871548
-1.699957 -0.874047
-1.689957 -0.876544
-1.679957 -0.879040
-1.669957 -0.881533
-1.659957 -0.884024
-1.649957 -0.886512
-1.639957 -0.888996
-1.629957 -0.891476
-1.619957 -0.893952
-1.609957 -0.896422
-1.599957 -0.898887
-1.589957 -0.901346
-1.579957 -0.903797
-1.569957 -0.906242
-1.559957 -0.908678
-1.549957 -0.911105
-1.539957 -0.913523
-1.529957 -0.915931
-1.519957 -0.918328
-1.509957 -0.920714
-1.499957 -0.923087
-1.489957 -0.925447
-1.479957 -0.927793
-1.469957 -0.930125
-1.459957 -0.932441
-1.449957 -0.934740
-1.439957 -0.937022
-1.429957 -0.939285
-1.419957 -0.941529
-1.409957 -0.943753
-1.399957 -0.945955
-1.389957 -0.948135
-1.379957 -0.950292
-1.369957 -0.952423
-1.359957 -0.954529
-1.349957 -0.956608
-1.339957 -0.958658
-1.329957 -0.960679
-1.319957 -0.962669
-1.309957 -0.964627
-1.299957 -0.966551
-1.289957 -0.968440
-1.279957 -0.970293
-1.269957 -0.972108
-1.259957 -0.973883
-1.249957 -0.975617
-1.239957 -0.977309
-1.229957 -0.978956
-1.219957 -0.980556
-1.209957 -0.982110
-1.199957 -0.983613
-1.189957 -0.985065
-1.179957 -0.986463
-1.169957 -0.987806
-1.159957 -0.989091
-1.149957 -0.990317
-1.139957 -0.991482
-1.129957 -0.992582
-1.119957 -0.993617
-1.109957 -0.994583
-1.099957 -0.995479
-1.089957 -0.996302
-1.079957 -0.997049
-1.069957 -0.997718
-1.059957 -0.998307
-1.049957 -0.998813
-1.039957 -0.999233
-1.029957 -0.999565
-1.019957 -0.999805
-1.009957 -0.999951
-0.999957 -1.000000
-0.989957 -0.999949
-0.979957 -0.999795
-0.969957 -0.999535
-0.959957 -0.999166
-0.949957 -0.998684
-0.939957 -0.998086
-0.929957 -0.997369
-0.919957 -0.996530
-0.909957 -0.995565
-0.899957 -0.994470
-0.889957 -0.993243
-0.879957 -0.991879
-0.869957 -0.990374
-0.859957 -0.988726
-0.849957 -0.986930
-0.839957 -0.984982
-0.829957 -0.982879
-0.819957 -0.980617
-0.809958 -0.978191
-0.799958 -0.975598
-0.789958 -0.972834
-0.779958 -0.969895
-0.769958 -0.966776
-0.759958 -0.963474
-0.749958 -0.959985
-0.739958 -0.956303
-0.729958 -0.952426
-0.719958 -0.948349
-0.709958 -0.944068
-0.699958 -0.939578
-0.689958 -0.934876
-0.679958 -0.929957
-0.669958 -0.924817
-0.659958 -0.919453
-0.649958 -0.913860
-0.639958 -0.908034
-0.629958 -0.901971
-0.619958 -0.895668
-0.609958 -0.889120
-0.599958 -0.882324
-0.589958 -0.875276
-0.579958 -0.867972
-0.569958 -0.860410
-0.559958 -0.852585
-0.549958 -0.844495
-0.539958 -0.836136
-0.529958 -0.827506
-0.519958 -0.818602
-0.509958 -0.809420
-0.499958 -0.799959
-0.489958 -0.790217
-0.479958 -0.780191
-0.469958 -0.769880
-0.459958 -0.759281
-0.449958 -0.748394
-0.439958 -0.737218
-0.429958 -0.725751
-0.419958 -0.713993
-0.409958 -0.701943
-0.399958 -0.689603
-0.389958 -0.676971
-0.379958 -0.664048
-0.369958 -0.650837
-0.359958 -0.637336
-0.349958 -0.623549
-0.339958 -0.609478
-0.329958 -0.595123
-0.319958 -0.580489
-0.309958 -0.565579
-0.299958 -0.550394
-0.289958 -0.534941
-0.279958 -0.519221
-0.269958 -0.503241
-0.259958 -0.487005
-0.249958 -0.470518
-0.239958 -0.453787
-0.229958 -0.436817
-0.219958 -0.419614
-0.209958 -0.402187
-0.199958 -0.384541
-0.189958 -0.366685
-0.179958 -0.348626
-0.169958 -0.330373
-0.159958 -0.311935
-0.149958 -0.293320
-0.139958 -0.274538
-0.129958 -0.255599
-0.119958 -0.236513
-0.109958 -0.217289
-0.099958 -0.197938
-0.089958 -0.178472
-0.079958 -0.158900
-0.069958 -0.139235
-0.059958 -0.119486
-0.049958 -0.099667
-0.039958 -0.079789
-0.029958 -0.059862
-0.019958 -0.039900
-0.009958 -0.019914
0.000042 0.000084
0.010042 0.020082
0.020042 0.040068
0.030042 0.060030
0.040042 0.079956
0.050042 0.099834
0.060042 0.119653
0.070042 0.139400
0.080042 0.159065
0.090042 0.178636
0.100042 0.198101
0.110042 0.217451
0.120042 0.236674
0.130042 0.255759
0.140042 0.274697
0.150042 0.293477
0.160042 0.312090
0.170042 0.330527
0.180042 0.348778
0.190042 0.366836
0.200042 0.384690
0.210042 0.402334
0.220042 0.419760
0.230042 0.436960
0.240042 0.453929
0.250042 0.470658
0.260042 0.487143
0.270042 0.503377
0.280042 0.519354
0.290042 0.535071
0.300042 0.550523
0.310042 0.565705
0.320042 0.580614
0.330042 0.595245
0.340042 0.609597
0.350042 0.623666
0.360042 0.637451
0.370042 0.650949
0.380042 0.664158
0.390042 0.677078
0.400042 0.689708
0.410042 0.702046
0.420042 0.714093
0.430042 0.725848
0.440042 0.737313
0.450042 0.748487
0.460042 0.759372
0.470042 0.769968
0.480042 0.780277
0.490042 0.790300
0.500042 0.800040
0.510042 0.809499
0.520042 0.818678
0.530042 0.827580
0.540042 0.836208
0.550042 0.844564
0.560042 0.852652
0.570042 0.860474
0.580042 0.868035
0.590042 0.875336
0.600042 0.882382
0.610042 0.889176
0.620042 0.895722
0.630042 0.902023
0.640042 0.908084
0.650042 0.913908
0.660042 0.919499
0.670042 0.924861
0.680042 0.929999
0.690042 0.934916
0.700042 0.939616
0.710042 0.944104
0.720042 0.948384
0.730042 0.952460
0.740042 0.956335
0.750042 0.960015
0.760042 0.963503
0.770042 0.966803
0.780042 0.969921
0.790042 0.972858
0.800042 0.975621
0.810042 0.978212
0.820042 0.980636
0.830042 0.982897
0.840042 0.984999
0.850042 0.986945
0.860041 0.988740
0.870041 0.990387
0.880041 0.991891
0.890041 0.993254
0.900041 0.994480
0.910041 0.995573
0.920041 0.996538
0.930041 0.997376
0.940041 0.998091
0.950041 0.998688
0.960041 0.999169
0.970041 0.999538
0.980041 0.999797
0.990041 0.999950
1.000041 1.000000
1.010041 0.999950
1.020041 0.999803
1.030041 0.999562
1.040041 0.999230
1.050041 0.998809
1.060041 0.998303
1.070041 0.997713
1.080041 0.997043
1.090041 0.996295
1.100041 0.995472
1.110041 0.994575
1.120041 0.993608
1.130041 0.992573
1.140041 0.991472
1.150041 0.990307
1.160041 0.989081
1.170041 0.987795
1.180041 0.986451
1.190041 0.985053
1.200041 0.983600
1.210041 0.982097
1.220041 0.980543
1.230041 0.978942
1.240041 0.977295
1.250041 0.975603
1.260041 0.973868
1.270041 0.972093
1.280041 0.970277
1.290041 0.968424
1.300041 0.966535
1.310041 0.964610
1.320041 0.962652
1.330041 0.960662
1.340041 0.958641
1.350041 0.956590
1.360041 0.954511
1.370041 0.952405
1.380041 0.950274
1.390041 0.948117
1.400041 0.945937
1.410041 0.943734
1.420041 0.941511
1.430041 0.939266
1.440041 0.937003
1.450041 0.934721
1.460041 0.932421
1.470041 0.930105
1.480041 0.927774
1.490041 0.925427
1.500041 0.923067
1.510041 0.920694
1.520041 0.918308
1.530041 0.915911
1.540041 0.913503
1.550041 0.911085
1.560041 0.908657
1.570041 0.906221
1.580041 0.903777
1.590041 0.901325
1.600041 0.898866
1.610041 0.896402
1.620041 0.893931
1.630041 0.891455
1.640041 0.888975
1.650041 0.886491
1.660041 0.884003
1.670041 0.881512
1.680041 0.879019
1.690041 0.876523
1.700041 0.874026
1.710041 0.871527
1.720041 0.869028
1.730041 0.866528
1.740041 0.864028
1.750041 0.861528
1.760041 0.859029
1.770041 0.856531
1.780041 0.854035
1.790041 0.851540
1.800041 0.849046
1.810041 0.846556
1.820041 0.844067
1.830041 0.841582
1.840041 0.839100
1.850041 0.836621
1.860041 0.834145
1.870041 0.831674
1.880041 0.829207
1.890041 0.826744
1.900041 0.824285
1.910040 0.821831
1.920040 0.819382
1.930040 0.816939
1.940040 0.814500
1.950040 0.812067
1.960040 0.809640
1.970040 0.807218
1.980040 0.804803
1.990040 0.802393
2.000041 0.799990
2.010041 0.797594
2.020041 0.795203
2.030041 0.792820
2.040040 0.790443
2.050040 0.788073
2.060040 0.785710
2.070040 0.783354
2.080040 0.781006
2.090040 0.778665
2.100040 0.776331
2.110040 0.774004
2.120040 0.771685
2.130040 0.769374
2.140040 0.767071
2.150040 0.764775
2.160040 0.762487
2.170040 0.760207
2.180040 0.757935
2.190040 0.755671
2.200040 0.753416
2.210040 0.751168
2.220040 0.748928
2.230040 0.746697
2.240040 0.744474
2.250040 0.742259
2.260040 0.740053
2.270040 0.737855
2.280040 0.735665
2.290040 0.733484
2.300040 0.731311
2.310040 0.729146
2.320040 0.726991
2.330040 0.724843
2.340040 0.722704
2.350040 0.720574
2.360040 0.718452
2.370040 0.716339
2.380040 0.714234
2.390040 0.712138
2.400040 0.710051
2.410040 0.707972
2.420040 0.705902
2.430040 0.703840
2.440040 0.701787
2.450040 0.699742
2.460040 0.697706
2.470040 0.695678
2.480040 0.693659
2.490040 0.691649
2.500040 0.689647
2.510040 0.687654
2.520040 0.685669
2.530040 0.683693
2.540040 0.681725
2.550040 0.679766
2.560040 0.677815
2.570040 0.675872
2.580040 0.673938
2.590040 0.672013
2.600040 0.670095
2.610040 0.668187
2.620040 0.666286
2.630040 0.664394
2.640040 0.662510
2.650040 0.660634
2.660040 0.658767
2.670040 0.656908
2.680040 0.655057
2.690040 0.653214
2.700040 0.651380
2.710040 0.649553
2.720040 0.647735
2.730040 0.645925
2.740040 0.644123
2.750040 0.642329
2.760040 0.640543
2.770040 0.638764
2.780040 0.636994
2.790040 0.635232
2.800040 0.633477
2.810040 0.631731
2.820040 0.629992
2.830040 0.628261
2.840040 0.626537
2.850040 0.624822
2.860040 0.623114
2.870040 0.621414
2.880040 0.619721
2.890040 0.618036
2.900040 0.616359
2.910040 0.614689
2.920040 0.613027
2.930040 0.611372
2.940040 0.609724
2.950040 0.608084
2.960040 0.606452
2.970040 0.604826
2.980040 0.603208
2.990040 0.601597
3.000040 0.599994
3.010040 0.598397
3.020040 0.596808
3.030040 0.595226
3.040040 0.593651
3.050040 0.592083
3.060040 0.590522
3.070040 0.588968
3.080040 0.587421
3.090039 0.585881
3.100039 0.584348
3.110039 0.582822
3.120039 0.581303
3.130039 0.579790
3.140039 0.578284
3.150039 0.576785
3.160039 0.575293
3.170039 0.573807
3.180039 0.572328
3.190039 0.570855
3.200039 0.569389
3.210039 0.567930
3.220039 0.566477
3.230039 0.565030
3.240039 0.563590
3.250039 0.562157
3.260039 0.560729
3.270039 0.559308
3.280039 0.557894
3.290039 0.556485
3.300039 0.555083
3.310039 0.553687
3.320039 0.552297
3.330039 0.550913
3.340039 0.549536
3.350039 0.548164
3.360039 0.546798
3.370039 0.545439
3.380039 0.544085
3.390039 0.542738
3.400039 0.541396
3.410039 0.540060
3.420039 0.538730
3.430039 0.537406
3.440039 0.536088
3.450039 0.534775
3.460039 0.533468
3.470039 0.532167
3.480039 0.530871
3.490039 0.529581
3.500039 0.528297
3.510039 0.527018
3.520039 0.525745
3.530039 0.524477
3.540039 0.523215
3.550039 0.521958
3.560039 0.520707
3.570039 0.519461
3.580039 0.518220
3.590039 0.516985
3.600039 0.515755
3.610039 0.514530
3.620039 0.513310
3.630039 0.512096
3.640039 0.510887
3.650039 0.509683
3.660039 0.508484
3.670039 0.507290
3.680039 0.506102
3.690039 0.504918
3.700039 0.503739
3.710039 0.502566
3.720039 0.501397
3.730039 0.500234
3.740039 0.499075
3.750039 0.497921
3.760039 0.496772
3.770039 0.495628
3.780039 0.494488
3.790039 0.493353
3.800039 0.492224
3.810039 0.491098
3.820039 0.489978
3.830039 0.488862
3.840039 0.487751
3.850039 0.486644
3.860039 0.485543
3.870039 0.484445
3.880039 0.483352
3.890039 0.482264
3.900039 0.481180
3.910039 0.480101
3.920039 0.479026
3.930039 0.477956
3.940039 0.476890
3.950039 0.475828
3.960039 0.474771
3.970039 0.473718
3.980039 0.472669
3.990039 0.471624
4.000039 0.470584
4.010039 0.469548
4.020039 0.468517
4.030039 0.467489
4.040040 0.466466
4.050040 0.465446
4.060040 0.464431
4.070040 0.463420
4.080040 0.462413
4.090041 0.461410
4.100041 0.460411
4.110041 0.459417
4.120041 0.458426
4.130042 0.457439
4.140042 0.456456
4.150042 0.455477
4.160042 0.454502
4.170043 0.453530
4.180043 0.452563
4.190043 0.451599
4.200043 0.450640
4.210043 0.449684
4.220044 0.448732
4.230044 0.447783
4.240044 0.446838
4.250044 0.445897
4.260045 0.444960
4.270045 0.444027
4.280045 0.443097
4.290045 0.442170
4.300045 0.441248
4.310046 0.440329
4.320046 0.439413
4.330046 0.438501
4.340046 0.437593
4.350047 0.436688
4.360047 0.435787
4.370047 0.434889
4.380047 0.433994
4.390048 0.433103
4.400048 0.432216
4.410048 0.431332
4.420048 0.430451
4.430048 0.429574
4.440049 0.428700
4.450049 0.427829
4.460049 0.426962
4.470049 0.426098
4.480050 0.425237
4.490050 0.424379
4.500050 0.423525
4.510050 0.422674
4.520051 0.421826
4.530051 0.420982
4.540051 0.420140
4.550051 0.419302
4.560051 0.418467
4.570052 0.417635
4.580052 0.416806
4.590052 0.415981
4.600052 0.415158
4.610053 0.414339
4.620053 0.413522
4.630053 0.412709
4.640053 0.411898
4.650054 0.411091
4.660054 0.410286
4.670054 0.409485
4.680054 0.408686
4.690054 0.407891
4.700055 0.407098
4.710055 0.406309
4.720055 0.405522
4.730055 0.404738
4.740056 0.403957
4.750056 0.403179
4.760056 0.402403
4.770056 0.401631
4.780056 0.400861
4.790057 0.400094
4.800057 0.399330
4.810057 0.398569
4.820057 0.397810
4.830058 0.397054
4.840058 0.396301
4.850058 0.395551
4.860058 0.394803
4.870059 0.394058
4.880059 0.393316
4.890059 0.392576
4.900059 0.391839
4.910059 0.391104
4.920060 0.390373
4.930060 0.389643
4.940060 0.388917
4.950060 0.388193
4.960061 0.387471
4.970061 0.386753
4.980061 0.386036
4.990061 0.385322
5.000062 0.384611
5.010062 0.383902
5.020062 0.383196
5.030062 0.382492
5.040062 0.381791
5.050063 0.381092
5.060063 0.380395
5.070063 0.379701
5.080063 0.379010
5.090064 0.378320
5.100064 0.377634
5.110064 0.376949
5.120064 0.376267
5.130064 0.375587
5.140065 0.374910
5.150065 0.374235
5.160065 0.373562
5.170065 0.372892
5.180066 0.372224
5.190066 0.371558
5.200066 0.370894
5.210066 0.370233
5.220067 0.369574
5.230067 0.368917
5.240067 0.368263
5.250067 0.367611
5.260067 0.366960
5.270068 0.366313
5.280068 0.365667
5.290068 0.365023
5.300068 0.364382
5.310069 0.363743
5.320069 0.363106
5.330069 0.362471
5.340069 0.361838
5.350070 0.361208
5.360070 0.360579
5.370070 0.359953
5.380070 0.359328
5.390070 0.358706
5.400071 0.358086
5.410071 0.357468
5.420071 0.356852
5.430071 0.356238
5.440072 0.355626
5.450072 0.355016
5.460072 0.354408
5.470072 0.353802
5.480072 0.353198
5.490073 0.352596
5.500073 0.351996
5.510073 0.351398
5.520073 0.350801
5.530074 0.350207
5.540074 0.349615
5.550074 0.349025
5.560074 0.348436
5.570075 0.347850
5.580075 0.347265
5.590075 0.346683
5.600075 0.346102
5.610075 0.345523
5.620076 0.344946
5.630076 0.344371
5.640076 0.343797
5.650076 0.343226
5.660077 0.342656
5.670077 0.342088
5.680077 0.341522
5.690077 0.340958
5.700078 0.340396
5.710078 0.339835
5.720078 0.339276
5.730078 0.338719
5.740078 0.338164
5.750079 0.337610
5.760079 0.337059
5.770079 0.336508
5.780079 0.335960
5.790080 0.335414
5.800080 0.334869
5.810080 0.334325
5.820080 0.333784
5.830081 0.333244
5.840081 0.332706
5.850081 0.332170
5.860081 0.331635
5.870081 0.331102
5.880082 0.330570
5.890082 0.330041
5.900082 0.329513
5.910082 0.328986
5.920083 0.328461
5.930083 0.327938
5.940083 0.327416
5.950083 0.326896
5.960083 0.326378
5.970084 0.325861
5.980084 0.325346
5.990084 0.324832
